step,time_s,altitude_m,position_x_m,position_y_m,velocity_z_m_s,speed_m_s,fuel_mass_kg,throttle
781,15.619999999999756,852.4152906793413,0.0,0.0,109.54704299264667,109.54704299264667,761.4155720032256,1.0
782,15.639999999999755,854.6094465812702,0.0,0.0,109.70779509644193,109.70779509644193,761.3655720032257,1.0
783,15.659999999999755,856.8068177072324,0.0,0.0,109.86855629811033,109.86855629811033,761.3155720032257,1.0
784,15.679999999999755,859.0074042391948,0.0,0.0,110.02932659811577,110.02932659811577,761.2655720032258,1.0
785,15.699999999999754,861.2112063591333,0.0,0.0,110.19010599692213,110.19010599692213,761.2155720032258,1.0
786,15.719999999999754,863.4182242490331,0.0,0.0,110.35089449499336,110.35089449499336,761.1655720032259,1.0
787,15.739999999999753,865.6284580908889,0.0,0.0,110.51169209279341,110.51169209279341,761.1155720032259,1.0
788,15.759999999999753,867.8419080667046,0.0,0.0,110.6724987907863,110.6724987907863,761.065572003226,1.0
789,15.779999999999752,870.0585743584933,0.0,0.0,110.83331458943609,110.83331458943609,761.015572003226,1.0
790,15.799999999999752,872.2784571482774,0.0,0.0,110.99413948920683,110.99413948920683,760.965572003226,1.0
791,15.819999999999752,874.5015566180887,0.0,0.0,111.15497349056265,111.15497349056265,760.9155720032261,1.0
792,15.839999999999751,876.7278729499681,0.0,0.0,111.31581659396771,111.31581659396771,760.8655720032261,1.0
793,15.85999999999975,878.9574063259657,0.0,0.0,111.47666879988617,111.47666879988617,760.8155720032262,1.0
794,15.87999999999975,881.1901569281414,0.0,0.0,111.63753010878227,111.63753010878227,760.7655720032262,1.0
795,15.89999999999975,883.4261249385638,0.0,0.0,111.79840052112026,111.79840052112026,760.7155720032263,1.0
796,15.91999999999975,885.6653105393111,0.0,0.0,111.95928003736442,111.95928003736442,760.6655720032263,1.0
797,15.939999999999749,887.9077139124707,0.0,0.0,112.12016865797911,112.12016865797911,760.6155720032264,1.0
798,15.959999999999749,890.1533352401393,0.0,0.0,112.28106638342867,112.28106638342867,760.5655720032264,1.0
799,15.979999999999748,892.4021747044229,0.0,0.0,112.4419732141775,112.4419732141775,760.5155720032265,1.0
800,15.999999999999748,894.6542324874367,0.0,0.0,112.60288915069002,112.60288915069002,760.4655720032265,1.0
801,16.019999999999747,896.9095087713054,0.0,0.0,112.76381419343072,112.76381419343072,760.4155720032265,1.0
802,16.039999999999747,899.1680037381626,0.0,0.0,112.92474834286409,112.92474834286409,760.3655720032266,1.0
803,16.059999999999746,901.4297175701518,0.0,0.0,113.08569159945469,113.08569159945469,760.3155720032266,1.0
804,16.079999999999746,903.6946504494251,0.0,0.0,113.24664396366708,113.24664396366708,760.2655720032267,1.0
805,16.099999999999746,905.9628025581444,0.0,0.0,113.40760543596588,113.40760543596588,760.2155720032267,1.0
806,16.119999999999745,908.2341740784807,0.0,0.0,113.56857601681573,113.56857601681573,760.1655720032268,1.0
807,16.139999999999745,910.5087651926143,0.0,0.0,113.72955570668132,113.72955570668132,760.1155720032268,1.0
808,16.159999999999744,912.7865760827349,0.0,0.0,113.89054450602737,113.89054450602737,760.0655720032269,1.0
809,16.179999999999744,915.0676069310413,0.0,0.0,114.05154241531862,114.05154241531862,760.0155720032269,1.0
810,16.199999999999743,917.3518579197416,0.0,0.0,114.21254943501988,114.21254943501988,759.965572003227,1.0
811,16.219999999999743,919.6393292310536,0.0,0.0,114.37356556559595,114.37356556559595,759.915572003227,1.0
812,16.239999999999743,921.9300210472038,0.0,0.0,114.53459080751172,114.53459080751172,759.865572003227,1.0
813,16.259999999999742,924.2239335504285,0.0,0.0,114.69562516123206,114.69562516123206,759.8155720032271,1.0
814,16.279999999999742,926.5210669229729,0.0,0.0,114.85666862722191,114.85666862722191,759.7655720032271,1.0
815,16.29999999999974,928.8214213470918,0.0,0.0,115.01772120594624,115.01772120594624,759.7155720032272,1.0
816,16.31999999999974,931.1249970050492,0.0,0.0,115.17878289787006,115.17878289787006,759.6655720032272,1.0
817,16.33999999999974,933.4317940791184,0.0,0.0,115.3398537034584,115.3398537034584,759.6155720032273,1.0
818,16.35999999999974,935.741812751582,0.0,0.0,115.50093362317634,115.50093362317634,759.5655720032273,1.0
819,16.37999999999974,938.0550532047317,0.0,0.0,115.66202265748898,115.66202265748898,759.5155720032274,1.0
820,16.39999999999974,940.371515620869,0.0,0.0,115.82312080686147,115.82312080686147,759.4655720032274,1.0
821,16.41999999999974,942.6912001823042,0.0,0.0,115.98422807175899,115.98422807175899,759.4155720032275,1.0
822,16.43999999999974,945.0141070713571,0.0,0.0,116.14534445264675,116.14534445264675,759.3655720032275,1.0
823,16.459999999999738,947.3402364703569,0.0,0.0,116.30646994999002,116.30646994999002,759.3155720032275,1.0
824,16.479999999999738,949.669588561642,0.0,0.0,116.46760456425407,116.46760456425407,759.2655720032276,1.0
825,16.499999999999737,952.00216352756,0.0,0.0,116.62874829590423,116.62874829590423,759.2155720032276,1.0
826,16.519999999999737,954.3379615504681,0.0,0.0,116.78990114540586,116.78990114540586,759.1655720032277,1.0
827,16.539999999999736,956.6769828127326,0.0,0.0,116.95106311322436,116.95106311322436,759.1155720032277,1.0
828,16.559999999999736,959.0192274967291,0.0,0.0,117.11223419982515,117.11223419982515,759.0655720032278,1.0
829,16.579999999999735,961.3646957848425,0.0,0.0,117.2734144056737,117.2734144056737,759.0155720032278,1.0
830,16.599999999999735,963.7133878594673,0.0,0.0,117.43460373123551,117.43460373123551,758.9655720032279,1.0
831,16.619999999999735,966.0653039030068,0.0,0.0,117.59580217697612,117.59580217697612,758.9155720032279,1.0
832,16.639999999999734,968.420444097874,0.0,0.0,117.75700974336111,117.75700974336111,758.865572003228,1.0
833,16.659999999999734,970.7788086264911,0.0,0.0,117.91822643085608,117.91822643085608,758.815572003228,1.0
834,16.679999999999733,973.1403976712896,0.0,0.0,118.07945223992667,118.07945223992667,758.765572003228,1.0
835,16.699999999999733,975.5052114147104,0.0,0.0,118.24068717103856,118.24068717103856,758.7155720032281,1.0
836,16.719999999999732,977.8732500392035,0.0,0.0,118.40193122465747,118.40193122465747,758.6655720032281,1.0
837,16.739999999999732,980.2445137272285,0.0,0.0,118.56318440124916,118.56318440124916,758.6155720032282,1.0
838,16.75999999999973,982.6190026612542,0.0,0.0,118.7244467012794,118.7244467012794,758.5655720032282,1.0
839,16.77999999999973,984.9967170237585,0.0,0.0,118.88571812521403,118.88571812521403,758.5155720032283,1.0
840,16.79999999999973,987.3776569972289,0.0,0.0,119.04699867351889,119.04699867351889,758.4655720032283,1.0
841,16.81999999999973,989.761822764162,0.0,0.0,119.20828834665988,119.20828834665988,758.4155720032284,1.0
842,16.83999999999973,992.1492145070641,0.0,0.0,119.36958714510294,119.36958714510294,758.3655720032284,1.0
843,16.85999999999973,994.5398324084504,0.0,0.0,119.53089506931403,119.53089506931403,758.3155720032285,1.0
844,16.87999999999973,996.9336766508455,0.0,0.0,119.69221211975913,119.69221211975913,758.2655720032285,1.0
845,16.89999999999973,999.3307474167837,0.0,0.0,119.8535382969043,119.8535382969043,758.2155720032285,1.0
846,16.919999999999728,1001.731044888808,0.0,0.0,120.01487360121561,120.01487360121561,758.1655720032286,1.0
847,16.939999999999728,1004.1345692494712,0.0,0.0,120.17621803315917,120.17621803315917,758.1155720032286,1.0
848,16.959999999999727,1006.5413206813352,0.0,0.0,120.33757159320112,120.33757159320112,758.0655720032287,1.0
849,16.979999999999727,1008.9512993669713,0.0,0.0,120.49893428180764,120.49893428180764,758.0155720032287,1.0
850,16.999999999999726,1011.3645054889602,0.0,0.0,120.66030609944494,120.66030609944494,757.9655720032288,1.0
851,17.019999999999726,1013.7809392298917,0.0,0.0,120.82168704657927,120.82168704657927,757.9155720032288,1.0
852,17.039999999999726,1016.2006007723653,0.0,0.0,120.98307712367692,120.98307712367692,757.8655720032289,1.0
853,17.059999999999725,1018.6234902989894,0.0,0.0,121.14447633120422,121.14447633120422,757.8155720032289,1.0
854,17.079999999999725,1021.049607992382,0.0,0.0,121.30588466962752,121.30588466962752,757.765572003229,1.0
855,17.099999999999724,1023.4789540351702,0.0,0.0,121.4673021394132,121.4673021394132,757.715572003229,1.0
856,17.119999999999724,1025.9115286099907,0.0,0.0,121.62872874102771,121.62872874102771,757.665572003229,1.0
857,17.139999999999723,1028.3473318994895,0.0,0.0,121.79016447493751,121.79016447493751,757.6155720032291,1.0
858,17.159999999999723,1030.7863640863218,0.0,0.0,121.9516093416091,121.9516093416091,757.5655720032291,1.0
859,17.179999999999723,1033.228625353152,0.0,0.0,122.11306334150902,122.11306334150902,757.5155720032292,1.0
860,17.199999999999722,1035.674115882654,0.0,0.0,122.27452647510384,122.27452647510384,757.4655720032292,1.0
861,17.21999999999972,1038.122835857511,0.0,0.0,122.43599874286016,122.43599874286016,757.4155720032293,1.0
862,17.23999999999972,1040.574785460416,0.0,0.0,122.59748014524465,122.59748014524465,757.3655720032293,1.0
863,17.25999999999972,1043.0299648740704,0.0,0.0,122.75897068272396,122.75897068272396,757.3155720032294,1.0
864,17.27999999999972,1045.4883742811858,0.0,0.0,122.9204703557648,122.9204703557648,757.2655720032294,1.0
865,17.29999999999972,1047.9500138644823,0.0,0.0,123.08197916483395,123.08197916483395,757.2155720032295,1.0
866,17.31999999999972,1050.4148838066903,0.0,0.0,123.2434971103982,123.2434971103982,757.1655720032295,1.0
867,17.33999999999972,1052.8829842905488,0.0,0.0,123.40502419292434,123.40502419292434,757.1155720032295,1.0
868,17.35999999999972,1055.3543154988065,0.0,0.0,123.56656041287926,123.56656041287926,757.0655720032296,1.0
869,17.37999999999972,1057.828877614221,0.0,0.0,123.72810577072983,123.72810577072983,757.0155720032296,1.0
870,17.399999999999718,1060.30667081956,0.0,0.0,123.88966026694298,123.88966026694298,756.9655720032297,1.0
871,17.419999999999717,1062.7876952975996,0.0,0.0,124.0512239019857,124.0512239019857,756.9155720032297,1.0
872,17.439999999999717,1065.2719512311262,0.0,0.0,124.21279667632497,124.21279667632497,756.8655720032298,1.0
873,17.459999999999717,1067.7594388029347,0.0,0.0,124.37437859042784,124.37437859042784,756.8155720032298,1.0
874,17.479999999999716,1070.25015819583,0.0,0.0,124.53596964476138,124.53596964476138,756.7655720032299,1.0
875,17.499999999999716,1072.7441095926258,0.0,0.0,124.69756983979269,124.69756983979269,756.7155720032299,1.0
876,17.519999999999715,1075.2412931761455,0.0,0.0,124.85917917598893,124.85917917598893,756.66557200323,1.0
877,17.539999999999715,1077.7417091292218,0.0,0.0,125.02079765381727,125.02079765381727,756.61557200323,1.0
878,17.559999999999715,1080.2453576346968,0.0,0.0,125.18242527374494,125.18242527374494,756.56557200323,1.0
879,17.579999999999714,1082.7522388754217,0.0,0.0,125.34406203623918,125.34406203623918,756.5155720032301,1.0
880,17.599999999999714,1085.262353034257,0.0,0.0,125.50570794176728,125.50570794176728,756.4655720032301,1.0
881,17.619999999999713,1087.775700294073,0.0,0.0,125.66736299079656,125.66736299079656,756.4155720032302,1.0
882,17.639999999999713,1090.2922808377489,0.0,0.0,125.8290271837944,125.8290271837944,756.3655720032302,1.0
883,17.659999999999712,1092.8120948481735,0.0,0.0,125.99070052122816,125.99070052122816,756.3155720032303,1.0
884,17.679999999999712,1095.3351425082449,0.0,0.0,126.1523830035653,126.1523830035653,756.2655720032303,1.0
885,17.69999999999971,1097.8614240008703,0.0,0.0,126.31407463127329,126.31407463127329,756.2155720032304,1.0
886,17.71999999999971,1100.3909395089668,0.0,0.0,126.47577540481961,126.47577540481961,756.1655720032304,1.0
887,17.73999999999971,1102.9236892154602,0.0,0.0,126.63748532467183,126.63748532467183,756.1155720032305,1.0
888,17.75999999999971,1105.459673303286,0.0,0.0,126.7992043912975,126.7992043912975,756.0655720032305,1.0
889,17.77999999999971,1107.9988919553894,0.0,0.0,126.96093260516423,126.96093260516423,756.0155720032305,1.0
890,17.79999999999971,1110.5413453547242,0.0,0.0,127.12266996673968,127.12266996673968,755.9655720032306,1.0
891,17.81999999999971,1113.087033684254,0.0,0.0,127.28441647649151,127.28441647649151,755.9155720032306,1.0
892,17.83999999999971,1115.6359571269518,0.0,0.0,127.44617213488748,127.44617213488748,755.8655720032307,1.0
893,17.859999999999708,1118.1881158657998,0.0,0.0,127.6079369423953,127.6079369423953,755.8155720032307,1.0
894,17.879999999999708,1120.7435100837895,0.0,0.0,127.76971089948279,127.76971089948279,755.7655720032308,1.0
895,17.899999999999707,1123.302139963922,0.0,0.0,127.93149400661777,127.93149400661777,755.7155720032308,1.0
896,17.919999999999707,1125.8640056892073,0.0,0.0,128.0932862642681,128.0932862642681,755.6655720032309,1.0
897,17.939999999999706,1128.4291074426653,0.0,0.0,128.25508767290168,128.25508767290168,755.6155720032309,1.0
898,17.959999999999706,1130.9974454073251,0.0,0.0,128.41689823298643,128.41689823298643,755.565572003231,1.0
899,17.979999999999706,1133.569019766225,0.0,0.0,128.57871794499033,128.57871794499033,755.515572003231,1.0
900,17.999999999999705,1136.1438307024125,0.0,0.0,128.74054680938139,128.74054680938139,755.465572003231,1.0
901,18.019999999999705,1138.7218783989451,0.0,0.0,128.90238482662764,128.90238482662764,755.4155720032311,1.0
902,18.039999999999704,1141.3031630388891,0.0,0.0,129.06423199719714,129.06423199719714,755.3655720032311,1.0
903,18.059999999999704,1143.8876848053203,0.0,0.0,129.22608832155805,129.22608832155805,755.3155720032312,1.0
904,18.079999999999703,1146.4754438813238,0.0,0.0,129.38795380017848,129.38795380017848,755.2655720032312,1.0
905,18.099999999999703,1149.0664404499944,0.0,0.0,129.54982843352664,129.54982843352664,755.2155720032313,1.0
906,18.119999999999703,1151.6606746944358,0.0,0.0,129.71171222207073,129.71171222207073,755.1655720032313,1.0
907,18.139999999999702,1154.2581467977614,0.0,0.0,129.87360516627902,129.87360516627902,755.1155720032314,1.0
908,18.1599999999997,1156.8588569430938,0.0,0.0,130.0355072666198,130.0355072666198,755.0655720032314,1.0
909,18.1799999999997,1159.462805313565,0.0,0.0,130.1974185235614,130.1974185235614,755.0155720032315,1.0
910,18.1999999999997,1162.0699920923164,0.0,0.0,130.35933893757218,130.35933893757218,754.9655720032315,1.0
911,18.2199999999997,1164.6804174624988,0.0,0.0,130.52126850912055,130.52126850912055,754.9155720032315,1.0
912,18.2399999999997,1167.2940816072723,0.0,0.0,130.68320723867492,130.68320723867492,754.8655720032316,1.0
913,18.2599999999997,1169.9109847098064,0.0,0.0,130.84515512670382,130.84515512670382,754.8155720032316,1.0
914,18.2799999999997,1172.53112695328,0.0,0.0,131.0071121736757,131.0071121736757,754.7655720032317,1.0
915,18.2999999999997,1175.154508520881,0.0,0.0,131.16907838005912,131.16907838005912,754.7155720032317,1.0
916,18.3199999999997,1177.7811295958077,0.0,0.0,131.33105374632268,131.33105374632268,754.6655720032318,1.0
917,18.339999999999698,1180.4109903612664,0.0,0.0,131.49303827293497,131.49303827293497,754.6155720032318,1.0
918,18.359999999999697,1183.0440910004736,0.0,0.0,131.65503196036465,131.65503196036465,754.5655720032319,1.0
919,18.379999999999697,1185.6804316966552,0.0,0.0,131.8170348090804,131.8170348090804,754.5155720032319,1.0
920,18.399999999999697,1188.3200126330462,0.0,0.0,131.97904681955097,131.97904681955097,754.465572003232,1.0
921,18.419999999999696,1190.962833992891,0.0,0.0,132.14106799224513,132.14106799224513,754.415572003232,1.0
922,18.439999999999696,1193.6088959594438,0.0,0.0,132.30309832763163,132.30309832763163,754.365572003232,1.0
923,18.459999999999695,1196.2581987159674,0.0,0.0,132.46513782617933,132.46513782617933,754.3155720032321,1.0
924,18.479999999999695,1198.9107424457345,0.0,0.0,132.6271864883571,132.6271864883571,754.2655720032321,1.0
925,18.499999999999694,1201.5665273320271,0.0,0.0,132.78924431463383,132.78924431463383,754.2155720032322,1.0
926,18.519999999999694,1204.2255535581367,0.0,0.0,132.95131130547847,132.95131130547847,754.1655720032322,1.0
927,18.539999999999694,1206.8878213073638,0.0,0.0,133.11338746136,133.11338746136,754.1155720032323,1.0
928,18.559999999999693,1209.5533307630187,0.0,0.0,133.2754727827474,133.2754727827474,754.0655720032323,1.0
929,18.579999999999693,1212.2220821084209,0.0,0.0,133.43756727010978,133.43756727010978,754.0155720032324,1.0
930,18.599999999999692,1214.894075526899,0.0,0.0,133.59967092391616,133.59967092391616,753.9655720032324,1.0
931,18.619999999999692,1217.5693112017918,0.0,0.0,133.7617837446357,133.7617837446357,753.9155720032325,1.0
932,18.63999999999969,1220.2477893164466,0.0,0.0,133.92390573273752,133.92390573273752,753.8655720032325,1.0
933,18.65999999999969,1222.9295100542204,0.0,0.0,134.08603688869084,134.08603688869084,753.8155720032325,1.0
934,18.67999999999969,1225.6144735984797,0.0,0.0,134.2481772129649,134.2481772129649,753.7655720032326,1.0
935,18.69999999999969,1228.3026801326002,0.0,0.0,134.41032670602894,134.41032670602894,753.7155720032326,1.0
936,18.71999999999969,1230.9941298399674,0.0,0.0,134.57248536835226,134.57248536835226,753.6655720032327,1.0
937,18.73999999999969,1233.6888229039755,0.0,0.0,134.7346532004042,134.7346532004042,753.6155720032327,1.0
938,18.75999999999969,1236.3867595080285,0.0,0.0,134.89683020265414,134.89683020265414,753.5655720032328,1.0
939,18.77999999999969,1239.0879398355398,0.0,0.0,135.0590163755715,135.0590163755715,753.5155720032328,1.0
940,18.799999999999688,1241.7923640699323,0.0,0.0,135.2212117196257,135.2212117196257,753.4655720032329,1.0
941,18.819999999999688,1244.500032394638,0.0,0.0,135.38341623528623,135.38341623528623,753.4155720032329,1.0
942,18.839999999999687,1247.2109449930986,0.0,0.0,135.5456299230226,135.5456299230226,753.365572003233,1.0
943,18.859999999999687,1249.9251020487648,0.0,0.0,135.70785278330436,135.70785278330436,753.315572003233,1.0
944,18.879999999999686,1252.6425037450967,0.0,0.0,135.87008481660112,135.87008481660112,753.265572003233,1.0
945,18.899999999999686,1255.3631502655644,0.0,0.0,136.0323260233825,136.0323260233825,753.2155720032331,1.0
946,18.919999999999686,1258.0870417936467,0.0,0.0,136.19457640411812,136.19457640411812,753.1655720032331,1.0
947,18.939999999999685,1260.8141785128323,0.0,0.0,136.35683595927773,136.35683595927773,753.1155720032332,1.0
948,18.959999999999685,1263.544560606619,0.0,0.0,136.51910468933104,136.51910468933104,753.0655720032332,1.0
949,18.979999999999684,1266.2781882585139,0.0,0.0,136.68138259474782,136.68138259474782,753.0155720032333,1.0
950,18.999999999999684,1269.0150616520339,0.0,0.0,136.84366967599786,136.84366967599786,752.9655720032333,1.0
951,19.019999999999683,1271.755180970705,0.0,0.0,137.005965933551,137.005965933551,752.9155720032334,1.0
952,19.039999999999683,1274.4985463980624,0.0,0.0,137.16827136787717,137.16827136787717,752.8655720032334,1.0
953,19.059999999999683,1277.2451581176513,0.0,0.0,137.33058597944623,137.33058597944623,752.8155720032335,1.0
954,19.079999999999682,1279.9950163130259,0.0,0.0,137.49290976872814,137.49290976872814,752.7655720032335,1.0
955,19.09999999999968,1282.7481211677498,0.0,0.0,137.6552427361929,137.6552427361929,752.7155720032335,1.0
956,19.11999999999968,1285.504472865396,0.0,0.0,137.8175848823105,137.8175848823105,752.6655720032336,1.0
957,19.13999999999968,1288.264071589547,0.0,0.0,137.97993620755105,137.97993620755105,752.6155720032336,1.0
958,19.15999999999968,1291.0269175237947,0.0,0.0,138.1422967123846,138.1422967123846,752.5655720032337,1.0
959,19.17999999999968,1293.7930108517403,0.0,0.0,138.3046663972813,138.3046663972813,752.5155720032337,1.0
960,19.19999999999968,1296.5623517569945,0.0,0.0,138.46704526271128,138.46704526271128,752.4655720032338,1.0
961,19.21999999999968,1299.3349404231774,0.0,0.0,138.6294333091448,138.6294333091448,752.4155720032338,1.0
962,19.23999999999968,1302.1107770339183,0.0,0.0,138.79183053705205,138.79183053705205,752.3655720032339,1.0
963,19.25999999999968,1304.8898617728564,0.0,0.0,138.95423694690334,138.95423694690334,752.3155720032339,1.0
964,19.279999999999678,1307.6721948236398,0.0,0.0,139.11665253916894,139.11665253916894,752.265572003234,1.0
965,19.299999999999677,1310.4577763699263,0.0,0.0,139.27907731431924,139.27907731431924,752.215572003234,1.0
966,19.319999999999677,1313.2466065953827,0.0,0.0,139.44151127282458,139.44151127282458,752.165572003234,1.0
967,19.339999999999677,1316.0386856836858,0.0,0.0,139.6039544151554,139.6039544151554,752.1155720032341,1.0
968,19.359999999999676,1318.8340138185215,0.0,0.0,139.7664067417822,139.7664067417822,752.0655720032341,1.0
969,19.379999999999676,1321.632591183585,0.0,0.0,139.9288682531754,139.9288682531754,752.0155720032342,1.0
970,19.399999999999675,1324.4344179625812,0.0,0.0,140.09133894980556,140.09133894980556,751.9655720032342,1.0
971,19.419999999999675,1327.239494339224,0.0,0.0,140.25381883214325,140.25381883214325,751.9155720032343,1.0
972,19.439999999999674,1330.0478204972371,0.0,0.0,140.41630790065906,140.41630790065906,751.8655720032343,1.0
973,19.459999999999674,1332.8593966203537,0.0,0.0,140.57880615582363,140.57880615582363,751.8155720032344,1.0
974,19.479999999999674,1335.6742228923158,0.0,0.0,140.7413135981076,140.7413135981076,751.7655720032344,1.0
975,19.499999999999673,1338.4922994968754,0.0,0.0,140.90383022798173,140.90383022798173,751.7155720032345,1.0
976,19.519999999999673,1341.3136266177937,0.0,0.0,141.06635604591673,141.06635604591673,751.6655720032345,1.0
977,19.539999999999672,1344.1382044388413,0.0,0.0,141.22889105238337,141.22889105238337,751.6155720032345,1.0
978,19.559999999999672,1346.9660331437983,0.0,0.0,141.3914352478525,141.3914352478525,751.5655720032346,1.0
979,19.57999999999967,1349.7971129164541,0.0,0.0,141.55398863279498,141.55398863279498,751.5155720032346,1.0
980,19.59999999999967,1352.6314439406078,0.0,0.0,141.71655120768165,141.71655120768165,751.4655720032347,1.0
981,19.61999999999967,1355.4690264000676,0.0,0.0,141.87912297298345,141.87912297298345,751.4155720032347,1.0
982,19.63999999999967,1358.309860478651,0.0,0.0,142.04170392917138,142.04170392917138,751.3655720032348,1.0
983,19.65999999999967,1361.1539463601853,0.0,0.0,142.2042940767164,142.2042940767164,751.3155720032348,1.0
984,19.67999999999967,1364.001284228507,0.0,0.0,142.36689341608957,142.36689341608957,751.2655720032349,1.0
985,19.69999999999967,1366.8518742674623,0.0,0.0,142.52950194776193,142.52950194776193,751.2155720032349,1.0
986,19.71999999999967,1369.7057166609063,0.0,0.0,142.6921196722046,142.6921196722046,751.165572003235,1.0
987,19.739999999999668,1372.562811592704,0.0,0.0,142.85474658988872,142.85474658988872,751.115572003235,1.0
988,19.759999999999668,1375.4231592467297,0.0,0.0,143.0173827012855,143.0173827012855,751.065572003235,1.0
989,19.779999999999667,1378.286759806867,0.0,0.0,143.1800280068661,143.1800280068661,751.0155720032351,1.0
990,19.799999999999667,1381.153613457009,0.0,0.0,143.34268250710184,143.34268250710184,750.9655720032351,1.0
991,19.819999999999666,1384.0237203810582,0.0,0.0,143.50534620246395,143.50534620246395,750.9155720032352,1.0
992,19.839999999999666,1386.8970807629266,0.0,0.0,143.66801909342377,143.66801909342377,750.8655720032352,1.0
993,19.859999999999665,1389.7736947865358,0.0,0.0,143.83070118045265,143.83070118045265,750.8155720032353,1.0
994,19.879999999999665,1392.6535626358161,0.0,0.0,143.993392464022,143.993392464022,750.7655720032353,1.0
995,19.899999999999665,1395.5366844947082,0.0,0.0,144.15609294460327,144.15609294460327,750.7155720032354,1.0
996,19.919999999999664,1398.4230605471616,0.0,0.0,144.3188026226679,144.3188026226679,750.6655720032354,1.0
997,19.939999999999664,1401.3126909771354,0.0,0.0,144.48152149868739,144.48152149868739,750.6155720032355,1.0
998,19.959999999999663,1404.2055759685982,0.0,0.0,144.6442495731333,144.6442495731333,750.5655720032355,1.0
999,19.979999999999663,1407.1017157055278,0.0,0.0,144.8069868464772,144.8069868464772,750.5155720032355,1.0
1000,19.999999999999662,1410.0011103719116,0.0,0.0,144.9697333191907,144.9697333191907,750.4655720032356,1.0
1001,20.019999999999662,1412.9037601517466,0.0,0.0,145.13248899174548,145.13248899174548,750.4155720032356,1.0
1002,20.03999999999966,1415.809665229039,0.0,0.0,145.2952538646132,145.2952538646132,750.3655720032357,1.0
1003,20.05999999999966,1418.7188257878042,0.0,0.0,145.45802793826556,145.45802793826556,750.3155720032357,1.0
1004,20.07999999999966,1421.6312420120678,0.0,0.0,145.62081121317433,145.62081121317433,750.2655720032358,1.0
1005,20.09999999999966,1424.546914085864,0.0,0.0,145.78360368981134,145.78360368981134,750.2155720032358,1.0
1006,20.11999999999966,1427.465842193237,0.0,0.0,145.94640536864839,145.94640536864839,750.1655720032359,1.0
1007,20.13999999999966,1430.3880265182402,0.0,0.0,146.10921625015735,146.10921625015735,750.1155720032359,1.0
1008,20.15999999999966,1433.3134672449364,0.0,0.0,146.27203633481014,146.27203633481014,750.065572003236,1.0
1009,20.17999999999966,1436.242164557398,0.0,0.0,146.43486562307868,146.43486562307868,750.015572003236,1.0
1010,20.19999999999966,1439.1741186397066,0.0,0.0,146.59770411543496,146.59770411543496,749.965572003236,1.0
1011,20.219999999999658,1442.1093296759536,0.0,0.0,146.760551812351,146.760551812351,749.9155720032361,1.0
1012,20.239999999999657,1445.0477978502397,0.0,0.0,146.92340871429883,146.92340871429883,749.8655720032361,1.0
1013,20.259999999999657,1447.9895233466748,0.0,0.0,147.08627482175055,147.08627482175055,749.8155720032362,1.0
1014,20.279999999999657,1450.9345063493784,0.0,0.0,147.24915013517827,147.24915013517827,749.7655720032362,1.0
1015,20.299999999999656,1453.8827470424794,0.0,0.0,147.41203465505416,147.41203465505416,749.7155720032363,1.0
1016,20.319999999999656,1456.8342456101163,0.0,0.0,147.5749283818504,147.5749283818504,749.6655720032363,1.0
1017,20.339999999999655,1459.7890022364372,0.0,0.0,147.73783131603926,147.73783131603926,749.6155720032364,1.0
1018,20.359999999999655,1462.747017105599,0.0,0.0,147.90074345809296,147.90074345809296,749.5655720032364,1.0
1019,20.379999999999654,1465.7082904017686,0.0,0.0,148.06366480848382,148.06366480848382,749.5155720032365,1.0
1020,20.399999999999654,1468.6728223091222,0.0,0.0,148.22659536768418,148.22659536768418,749.4655720032365,1.0
1021,20.419999999999654,1471.6406130118455,0.0,0.0,148.38953513616642,148.38953513616642,749.4155720032365,1.0
1022,20.439999999999653,1474.6116626941337,0.0,0.0,148.55248411440294,148.55248411440294,749.3655720032366,1.0
1023,20.459999999999653,1477.585971540191,0.0,0.0,148.7154423028662,148.7154423028662,749.3155720032366,1.0
1024,20.479999999999652,1480.5635397342314,0.0,0.0,148.87840970202868,148.87840970202868,749.2655720032367,1.0
1025,20.499999999999652,1483.5443674604787,0.0,0.0,149.0413863123629,149.0413863123629,749.2155720032367,1.0
1026,20.51999999999965,1486.5284549031655,0.0,0.0,149.20437213434144,149.20437213434144,749.1655720032368,1.0
1027,20.53999999999965,1489.5158022465343,0.0,0.0,149.36736716843686,149.36736716843686,749.1155720032368,1.0
1028,20.55999999999965,1492.5064096748367,0.0,0.0,149.5303714151218,149.5303714151218,749.0655720032369,1.0
1029,20.57999999999965,1495.500277372334,0.0,0.0,149.69338487486894,149.69338487486894,749.0155720032369,1.0
1030,20.59999999999965,1498.497405523297,0.0,0.0,149.85640754815097,149.85640754815097,748.965572003237,1.0
1031,20.61999999999965,1501.4977943120057,0.0,0.0,150.01943943544063,150.01943943544063,748.915572003237,1.0
1032,20.63999999999965,1504.5014439227498,0.0,0.0,150.18248053721072,150.18248053721072,748.865572003237,1.0
1033,20.65999999999965,1507.5083545398284,0.0,0.0,150.34553085393404,150.34553085393404,748.8155720032371,1.0
1034,20.679999999999648,1510.51852634755,0.0,0.0,150.50859038608343,150.50859038608343,748.7655720032371,1.0
1035,20.699999999999648,1513.5319595302326,0.0,0.0,150.67165913413177,150.67165913413177,748.7155720032372,1.0
