step,time_s,altitude_m,position_x_m,position_y_m,velocity_z_m_s,speed_m_s,fuel_mass_kg,throttle
90,1.8000000000000012,65.93670730000002,0.0,0.0,-27.65196999999997,27.65196999999997,800.0,0.0
91,1.8200000000000012,65.37974524000002,0.0,0.0,-27.84810299999997,27.84810299999997,800.0,0.0
92,1.8400000000000012,64.81886052000002,0.0,0.0,-28.04423599999997,28.04423599999997,800.0,0.0
93,1.8600000000000012,64.25405314000001,0.0,0.0,-28.24036899999997,28.24036899999997,800.0,0.0
94,1.8800000000000012,63.68532310000001,0.0,0.0,-28.43650199999997,28.43650199999997,800.0,0.0
95,1.9000000000000012,63.11267040000001,0.0,0.0,-28.63263499999997,28.63263499999997,800.0,0.0
96,1.9200000000000013,62.53609504000001,0.0,0.0,-28.828767999999968,28.828767999999968,800.0,0.0
97,1.9400000000000013,61.95559702000001,0.0,0.0,-29.024900999999968,29.024900999999968,800.0,0.0
98,1.9600000000000013,61.37117634000001,0.0,0.0,-29.221033999999968,29.221033999999968,800.0,0.0
99,1.9800000000000013,60.78283300000001,0.0,0.0,-29.417166999999967,29.417166999999967,800.0,0.0
100,2.0000000000000013,60.19056700000001,0.0,0.0,-29.613299999999967,29.613299999999967,800.0,0.0
0,0.0,100.0,0.0,0.0,-10.0,10.0,800.0,0.5
1,0.02,99.79957734,0.0,0.0,-10.021133,10.021133,799.975,0.5
2,0.04,99.59873206375055,0.0,0.0,-10.042263812472656,10.042263812472656,799.95,0.5
3,0.06,99.39746421500328,0.0,0.0,-10.063392437363278,10.063392437363278,799.9250000000001,0.5
4,0.08,99.19577383751094,0.0,0.0,-10.084518874617176,10.084518874617176,799.9000000000001,0.5
5,0.1,98.99366097502735,0.0,0.0,-10.105643124179654,10.105643124179654,799.8750000000001,0.5
6,0.12000000000000001,98.79112567130743,0.0,0.0,-10.126765185996017,10.126765185996017,799.8500000000001,0.5
7,0.14,98.5881679701072,0.0,0.0,-10.147885060011568,10.147885060011568,799.8250000000002,0.5
8,0.16,98.38478791518376,0.0,0.0,-10.169002746171607,10.169002746171607,799.8000000000002,0.5
9,0.18,98.18098555029533,0.0,0.0,-10.190118244421432,10.190118244421432,799.7750000000002,0.5
10,0.19999999999999998,97.97676091920121,0.0,0.0,-10.21123155470634,10.21123155470634,799.7500000000002,0.5
11,0.21999999999999997,97.77211406566178,0.0,0.0,-10.232342676971623,10.232342676971623,799.7250000000003,0.5
12,0.23999999999999996,97.56704503343853,0.0,0.0,-10.253451611162575,10.253451611162575,799.7000000000003,0.5
13,0.25999999999999995,97.36155386629405,0.0,0.0,-10.274558357224484,10.274558357224484,799.6750000000003,0.5
14,0.27999999999999997,97.155640607992,0.0,0.0,-10.295662915102639,10.295662915102639,799.6500000000003,0.5
15,0.3,96.94930530229715,0.0,0.0,-10.316765284742326,10.316765284742326,799.6250000000003,0.5
16,0.32,96.74254799297537,0.0,0.0,-10.337865466088829,10.337865466088829,799.6000000000004,0.5
17,0.34,96.53536872379362,0.0,0.0,-10.358963459087429,10.358963459087429,799.5750000000004,0.5
18,0.36000000000000004,96.32776753851995,0.0,0.0,-10.380059263683405,10.380059263683405,799.5500000000004,0.5
19,0.38000000000000006,96.11974448092352,0.0,0.0,-10.401152879822035,10.401152879822035,799.5250000000004,0.5
20,0.4000000000000001,95.91129959477455,0.0,0.0,-10.422244307448597,10.422244307448597,799.5000000000005,0.5
21,0.4200000000000001,95.70243292384438,0.0,0.0,-10.443333546508363,10.443333546508363,799.4750000000005,0.5
22,0.4400000000000001,95.49314451190546,0.0,0.0,-10.464420596946603,10.464420596946603,799.4500000000005,0.5
23,0.46000000000000013,95.28343440273129,0.0,0.0,-10.485505458708587,10.485505458708587,799.4250000000005,0.5
24,0.48000000000000015,95.0733026400965,0.0,0.0,-10.506588131739584,10.506588131739584,799.4000000000005,0.5
25,0.5000000000000001,94.8627492677768,0.0,0.0,-10.527668615984856,10.527668615984856,799.3750000000006,0.5
26,0.5200000000000001,94.65177432954901,0.0,0.0,-10.54874691138967,10.54874691138967,799.3500000000006,0.5
27,0.5400000000000001,94.44037786919102,0.0,0.0,-10.569823017899287,10.569823017899287,799.3250000000006,0.5
28,0.5600000000000002,94.22855993048185,0.0,0.0,-10.590896935458963,10.590896935458963,799.3000000000006,0.5
29,0.5800000000000002,94.01632055720157,0.0,0.0,-10.611968664013958,10.611968664013958,799.2750000000007,0.5
30,0.6000000000000002,93.80365979313137,0.0,0.0,-10.633038203509525,10.633038203509525,799.2500000000007,0.5
31,0.6200000000000002,93.59057768205355,0.0,0.0,-10.654105553890918,10.654105553890918,799.2250000000007,0.5
32,0.6400000000000002,93.37707426775148,0.0,0.0,-10.675170715103388,10.675170715103388,799.2000000000007,0.5
33,0.6600000000000003,93.16314959400964,0.0,0.0,-10.696233687092183,10.696233687092183,799.1750000000008,0.5
34,0.6800000000000003,92.94880370461358,0.0,0.0,-10.717294469802551,10.717294469802551,799.1500000000008,0.5
35,0.7000000000000003,92.73403664334998,0.0,0.0,-10.738353063179737,10.738353063179737,799.1250000000008,0.5
36,0.7200000000000003,92.5188484540066,0.0,0.0,-10.759409467168982,10.759409467168982,799.1000000000008,0.5
37,0.7400000000000003,92.30323918037229,0.0,0.0,-10.780463681715528,10.780463681715528,799.0750000000008,0.5
38,0.7600000000000003,92.08720886623699,0.0,0.0,-10.801515706764613,10.801515706764613,799.0500000000009,0.5
39,0.7800000000000004,91.87075755539176,0.0,0.0,-10.822565542261474,10.822565542261474,799.0250000000009,0.5
40,0.8000000000000004,91.65388529162874,0.0,0.0,-10.843613188151345,10.843613188151345,799.0000000000009,0.5
41,0.8200000000000004,91.43659211874115,0.0,0.0,-10.864658644379459,10.864658644379459,798.9750000000009,0.5
42,0.8400000000000004,91.21887808052333,0.0,0.0,-10.885701910891045,10.885701910891045,798.950000000001,0.5
43,0.8600000000000004,91.0007432207707,0.0,0.0,-10.906742987631334,10.906742987631334,798.925000000001,0.5
44,0.8800000000000004,90.78218758327979,0.0,0.0,-10.92778187454555,10.92778187454555,798.900000000001,0.5
45,0.9000000000000005,90.56321121184821,0.0,0.0,-10.948818571578919,10.948818571578919,798.875000000001,0.5
46,0.9200000000000005,90.34381415027468,0.0,0.0,-10.96985307867666,10.96985307867666,798.850000000001,0.5
47,0.9400000000000005,90.123996442359,0.0,0.0,-10.990885395783998,10.990885395783998,798.8250000000011,0.5
48,0.9600000000000005,89.90375813190208,0.0,0.0,-11.011915522846147,11.011915522846147,798.8000000000011,0.5
49,0.9800000000000005,89.68309926270591,0.0,0.0,-11.032943459808324,11.032943459808324,798.7750000000011,0.5
50,1.0000000000000004,89.4620198785736,0.0,0.0,-11.053969206615744,11.053969206615744,798.7500000000011,0.5
51,1.0200000000000005,89.24052002330933,0.0,0.0,-11.074992763213617,11.074992763213617,798.7250000000012,0.5
52,1.0400000000000005,89.01859974071839,0.0,0.0,-11.096014129547154,11.096014129547154,798.7000000000012,0.5
53,1.0600000000000005,88.79625907460715,0.0,0.0,-11.117033305561563,11.117033305561563,798.6750000000012,0.5
54,1.0800000000000005,88.57349806878311,0.0,0.0,-11.138050291202049,11.138050291202049,798.6500000000012,0.5
55,1.1000000000000005,88.35031676705484,0.0,0.0,-11.159065086413817,11.159065086413817,798.6250000000013,0.5
56,1.1200000000000006,88.12671521323199,0.0,0.0,-11.180077691142067,11.180077691142067,798.6000000000013,0.5
57,1.1400000000000006,87.90269345112534,0.0,0.0,-11.201088105332,11.201088105332,798.5750000000013,0.5
58,1.1600000000000006,87.67825152454677,0.0,0.0,-11.222096328928812,11.222096328928812,798.5500000000013,0.5
59,1.1800000000000006,87.45338947730922,0.0,0.0,-11.2431023618777,11.2431023618777,798.5250000000013,0.5
60,1.2000000000000006,87.22810735322673,0.0,0.0,-11.264106204123856,11.264106204123856,798.5000000000014,0.5
61,1.2200000000000006,87.00240519611448,0.0,0.0,-11.285107855612472,11.285107855612472,798.4750000000014,0.5
62,1.2400000000000007,86.7762830497887,0.0,0.0,-11.306107316288736,11.306107316288736,798.4500000000014,0.5
63,1.2600000000000007,86.54974095806675,0.0,0.0,-11.327104586097839,11.327104586097839,798.4250000000014,0.5
64,1.2800000000000007,86.32277896476705,0.0,0.0,-11.348099664984963,11.348099664984963,798.4000000000015,0.5
65,1.3000000000000007,86.09539711370915,0.0,0.0,-11.36909255289529,11.36909255289529,798.3750000000015,0.5
66,1.3200000000000007,85.86759544871367,0.0,0.0,-11.390083249774005,11.390083249774005,798.3500000000015,0.5
67,1.3400000000000007,85.63937401360235,0.0,0.0,-11.411071755566283,11.411071755566283,798.3250000000015,0.5
68,1.3600000000000008,85.41073285219801,0.0,0.0,-11.432058070217304,11.432058070217304,798.3000000000015,0.5
69,1.3800000000000008,85.18167200832457,0.0,0.0,-11.45304219367224,11.45304219367224,798.2750000000016,0.5
70,1.4000000000000008,84.95219152580704,0.0,0.0,-11.474024125876268,11.474024125876268,798.2500000000016,0.5
71,1.4200000000000008,84.72229144847155,0.0,0.0,-11.495003866774553,11.495003866774553,798.2250000000016,0.5
72,1.4400000000000008,84.49197182014531,0.0,0.0,-11.515981416312268,11.515981416312268,798.2000000000016,0.5
73,1.4600000000000009,84.26123268465662,0.0,0.0,-11.536956774434579,11.536956774434579,798.1750000000017,0.5
74,1.4800000000000009,84.03007408583488,0.0,0.0,-11.557929941086648,11.557929941086648,798.1500000000017,0.5
75,1.5000000000000009,83.79849606751061,0.0,0.0,-11.578900916213641,11.578900916213641,798.1250000000017,0.5
76,1.520000000000001,83.5664986735154,0.0,0.0,-11.599869699760717,11.599869699760717,798.1000000000017,0.5
77,1.540000000000001,83.33408194768194,0.0,0.0,-11.620836291673033,11.620836291673033,798.0750000000018,0.5
78,1.560000000000001,83.10124593384403,0.0,0.0,-11.641800691895748,11.641800691895748,798.0500000000018,0.5
79,1.580000000000001,82.86799067583655,0.0,0.0,-11.662762900374014,11.662762900374014,798.0250000000018,0.5
80,1.600000000000001,82.6343162174955,0.0,0.0,-11.683722917052984,11.683722917052984,798.0000000000018,0.5
81,1.620000000000001,82.40022260265793,0.0,0.0,-11.704680741877809,11.704680741877809,797.9750000000018,0.5
82,1.640000000000001,82.16570987516207,0.0,0.0,-11.725636374793636,11.725636374793636,797.9500000000019,0.5
83,1.660000000000001,81.93077807884715,0.0,0.0,-11.746589815745612,11.746589815745612,797.9250000000019,0.5
84,1.680000000000001,81.69542725755358,0.0,0.0,-11.76754106467888,11.76754106467888,797.9000000000019,0.5
85,1.700000000000001,81.45965745512281,0.0,0.0,-11.788490121538583,11.788490121538583,797.8750000000019,0.5
86,1.720000000000001,81.22346871539742,0.0,0.0,-11.80943698626986,11.80943698626986,797.850000000002,0.5
87,1.740000000000001,80.98686108222105,0.0,0.0,-11.83038165881785,11.83038165881785,797.825000000002,0.5
88,1.7600000000000011,80.7498345994385,0.0,0.0,-11.851324139127687,11.851324139127687,797.800000000002,0.5
89,1.7800000000000011,80.51238931089561,0.0,0.0,-11.872264427144506,11.872264427144506,797.775000000002,0.5
90,1.8000000000000012,80.27452526043935,0.0,0.0,-11.893202522813437,11.893202522813437,797.750000000002,0.5
91,1.8200000000000012,80.03624249191776,0.0,0.0,-11.914138426079612,11.914138426079612,797.7250000000021,0.5
92,1.8400000000000012,79.79754104918,0.0,0.0,-11.935072136888158,11.935072136888158,797.7000000000021,0.5
93,1.8600000000000012,79.55842097607632,0.0,0.0,-11.956003655184197,11.956003655184197,797.6750000000021,0.5
94,1.8800000000000012,79.31888231645806,0.0,0.0,-11.976932980912856,11.976932980912856,797.6500000000021,0.5
95,1.9000000000000012,79.07892511417768,0.0,0.0,-11.997860114019257,11.997860114019257,797.6250000000022,0.5
96,1.9200000000000013,78.83854941308871,0.0,0.0,-12.018785054448518,12.018785054448518,797.6000000000022,0.5
97,1.9400000000000013,78.5977552570458,0.0,0.0,-12.039707802145754,12.039707802145754,797.5750000000022,0.5
98,1.9600000000000013,78.35654268990469,0.0,0.0,-12.060628357056084,12.060628357056084,797.5500000000022,0.5
99,1.9800000000000013,78.11491175552219,0.0,0.0,-12.081546719124617,12.081546719124617,797.5250000000023,0.5
100,2.0000000000000013,77.87286249775626,0.0,0.0,-12.102462888296467,12.102462888296467,797.5000000000023,0.5
0,0.0,100.0,0.0,0.0,-10.0,10.0,800.0,1.0
1,0.02,99.80307734,0.0,0.0,-9.846133,9.846133,799.95,1.0
2,0.04,99.60923219500438,0.0,0.0,-9.692257249781244,9.692257249781244,799.9000000000001,1.0
3,0.06,99.41846474002625,0.0,0.0,-9.5383727489062,9.5383727489062,799.8500000000001,1.0
4,0.08,99.23077515008751,0.0,0.0,-9.384479496937303,9.384479496937303,799.8000000000002,1.0
5,0.1,99.04616360021878,0.0,0.0,-9.230577493436952,9.230577493436952,799.7500000000002,1.0
6,0.12000000000000001,98.86463026545943,0.0,0.0,-9.076666737967518,9.076666737967518,799.7000000000003,1.0
7,0.14,98.6861753208576,0.0,0.0,-8.922747230091336,8.922747230091336,799.6500000000003,1.0
8,0.16,98.51079894147018,0.0,0.0,-8.76881896937071,8.76881896937071,799.6000000000004,1.0
9,0.18,98.33850130236283,0.0,0.0,-8.61488195536791,8.61488195536791,799.5500000000004,1.0
10,0.19999999999999998,98.16928257860992,0.0,0.0,-8.460936187645173,8.460936187645173,799.5000000000005,1.0
11,0.21999999999999997,98.00314294529463,0.0,0.0,-8.306981665764702,8.306981665764702,799.4500000000005,1.0
12,0.23999999999999996,97.84008257750885,0.0,0.0,-8.153018389288672,8.153018389288672,799.4000000000005,1.0
13,0.25999999999999995,97.68010165035327,0.0,0.0,-7.9990463577792195,7.9990463577792195,799.3500000000006,1.0
14,0.27999999999999997,97.5232003389373,0.0,0.0,-7.845065570798451,7.845065570798451,799.3000000000006,1.0
15,0.3,97.36937881837913,0.0,0.0,-7.69107602790844,7.69107602790844,799.2500000000007,1.0
16,0.32,97.2186372638057,0.0,0.0,-7.537077728671226,7.537077728671226,799.2000000000007,1.0
17,0.34,97.07097585035272,0.0,0.0,-7.383070672648817,7.383070672648817,799.1500000000008,1.0
18,0.36000000000000004,96.92639475316466,0.0,0.0,-7.229054859403187,7.229054859403187,799.1000000000008,1.0
19,0.38000000000000006,96.78489414739474,0.0,0.0,-7.075030288496279,7.075030288496279,799.0500000000009,1.0
20,0.4000000000000001,96.64647420820494,0.0,0.0,-6.920996959490001,6.920996959490001,799.0000000000009,1.0
21,0.4200000000000001,96.511135110766,0.0,0.0,-6.766954871946229,6.766954871946229,798.950000000001,1.0
22,0.4400000000000001,96.37887703025747,0.0,0.0,-6.612904025426807,6.612904025426807,798.900000000001,1.0
23,0.46000000000000013,96.2497001418676,0.0,0.0,-6.458844419493544,6.458844419493544,798.850000000001,1.0
24,0.48000000000000015,96.12360462079344,0.0,0.0,-6.304776053708218,6.304776053708218,798.8000000000011,1.0
25,0.5000000000000001,96.0005906422408,0.0,0.0,-6.150698927632573,6.150698927632573,798.7500000000011,1.0
26,0.5200000000000001,95.88065838142423,0.0,0.0,-5.99661304082832,5.99661304082832,798.7000000000012,1.0
27,0.5400000000000001,95.76380801356709,0.0,0.0,-5.842518392857139,5.842518392857139,798.6500000000012,1.0
28,0.5600000000000002,95.65003971390148,0.0,0.0,-5.688414983280675,5.688414983280675,798.6000000000013,1.0
29,0.5800000000000002,95.53935365766827,0.0,0.0,-5.534302811660542,5.534302811660542,798.5500000000013,1.0
30,0.6000000000000002,95.43175002011711,0.0,0.0,-5.380181877558318,5.380181877558318,798.5000000000014,1.0
31,0.6200000000000002,95.32722897650639,0.0,0.0,-5.226052180535551,5.226052180535551,798.4500000000014,1.0
32,0.6400000000000002,95.22579070210331,0.0,0.0,-5.071913720153756,5.071913720153756,798.4000000000015,1.0
33,0.6600000000000003,95.12743537218383,0.0,0.0,-4.917766495974412,4.917766495974412,798.3500000000015,1.0
34,0.6800000000000003,95.03216316203265,0.0,0.0,-4.76361050755897,4.76361050755897,798.3000000000015,1.0
35,0.7000000000000003,94.93997424694327,0.0,0.0,-4.609445754468844,4.609445754468844,798.2500000000016,1.0
36,0.7200000000000003,94.85086880221796,0.0,0.0,-4.455272236265416,4.455272236265416,798.2000000000016,1.0
37,0.7400000000000003,94.76484700316776,0.0,0.0,-4.301089952510036,4.301089952510036,798.1500000000017,1.0
38,0.7600000000000003,94.68190902511247,0.0,0.0,-4.146898902764022,4.146898902764022,798.1000000000017,1.0
39,0.7800000000000004,94.6020550433807,0.0,0.0,-3.992699086588656,3.992699086588656,798.0500000000018,1.0
40,0.8000000000000004,94.5252852333098,0.0,0.0,-3.838490503545189,3.838490503545189,798.0000000000018,1.0
41,0.8200000000000004,94.4515997702459,0.0,0.0,-3.6842731531948387,3.6842731531948387,797.9500000000019,1.0
42,0.8400000000000004,94.38099882954393,0.0,0.0,-3.5300470350987907,3.5300470350987907,797.9000000000019,1.0
43,0.8600000000000004,94.31348258656756,0.0,0.0,-3.3758121488181962,3.3758121488181962,797.850000000002,1.0
44,0.8800000000000004,94.24905121668928,0.0,0.0,-3.221568493914175,3.221568493914175,797.800000000002,1.0
45,0.9000000000000005,94.18770489529032,0.0,0.0,-3.0673160699478124,3.0673160699478124,797.750000000002,1.0
46,0.9200000000000005,94.12944379776071,0.0,0.0,-2.9130548764801616,2.9130548764801616,797.7000000000021,1.0
47,0.9400000000000005,94.07426809949926,0.0,0.0,-2.758784913072243,2.758784913072243,797.6500000000021,1.0
48,0.9600000000000005,94.02217797591356,0.0,0.0,-2.6045061792850435,2.6045061792850435,797.6000000000022,1.0
49,0.9800000000000005,93.97317360241998,0.0,0.0,-2.450218674679517,2.450218674679517,797.5500000000022,1.0
50,1.0000000000000004,93.92725515444364,0.0,0.0,-2.2959223988165856,2.2959223988165856,797.5000000000023,1.0
51,1.0200000000000005,93.8844228074185,0.0,0.0,-2.141617351257137,2.141617351257137,797.4500000000023,1.0
52,1.0400000000000005,93.84467673678726,0.0,0.0,-1.987303531562026,1.987303531562026,797.4000000000024,1.0
53,1.0600000000000005,93.80801711800142,0.0,0.0,-1.8329809392920755,1.8329809392920755,797.3500000000024,1.0
54,1.0800000000000005,93.77444412652126,0.0,0.0,-1.6786495740080747,1.6786495740080747,797.3000000000025,1.0
55,1.1000000000000005,93.74395793781585,0.0,0.0,-1.5243094352707798,1.5243094352707798,797.2500000000025,1.0
56,1.1200000000000006,93.71655872736304,0.0,0.0,-1.3699605226409142,1.3699605226409142,797.2000000000025,1.0
57,1.1400000000000006,93.69224667064945,0.0,0.0,-1.2156028356791682,1.2156028356791682,797.1500000000026,1.0
58,1.1600000000000006,93.67102194317053,0.0,0.0,-1.0612363739461992,1.0612363739461992,797.1000000000026,1.0
